1006009980	DOID:6314
1006009988	DOID:6331
1006009996	DOID:6344
1006010004	DOID:637
1006010012	DOID:6384
1006010020	DOID:6406
1006010028	DOID:6424
1006010036	DOID:6446
1006010044	DOID:6460
1006010052	DOID:648
1006010060	DOID:6491
1006010068	DOID:6501
1006010076	Bartholins gland adenomyoma
1006010076	DOID:6518
1006010084	DOID:6532
1006010092	DOID:6545
1006010100	DOID:6554
1006010108	DOID:6567
1006010116	DOID:6577
1006010124	DOID:6595
1006010132	DOID:6607
1006010140	DOID:6621
1006010148	DOID:6634
1006010156	DOID:6657
1006010164	DOID:6678
1006010164	tooth and nail disease
1006010164	tooth and nail disorder
1006010172	DOID:6688
1006010172	autoimmune lymphoproliferative disease
1006010172	autoimmune lymphoproliferative disorder
1006010180	DOID:67
1006010188	DOID:6707
1006010196	DOID:672
1006010204	DOID:6730
1006010212	DOID:6750
1006010220	DOID:6762
1006010228	DOID:6785
1006010236	DOID:680
1006010244	DOID:681
1006010252	DOID:6828
1006010260	DOID:6840
1006010268	DOID:6850
1006010276	DOID:6860
1006010284	DOID:6871
1006010292	DOID:6886
1006010300	DOID:6899
1006010308	DOID:6919
1006010316	DOID:6934
1006010324	DOID:6947
1006010332	DOID:6959
1006010340	DOID:698
1006010348	DOID:6992
1006010356	DOID:7
1006010364	DOID:7006
1006010372	DOID:7014
1006010380	DOID:7025
1006010388	BorstJadassohn intraepidermal carcinoma
1006010388	DOID:7039
1006010396	DOID:7048
1006010404	DOID:7061
1006010412	DOID:7078
1006010420	DOID:709
1006010428	DOID:712
1006010436	DOID:7139
1006010444	DOID:7148
1006010452	DOID:7157
1006010460	DOID:7168
1006010468	DOID:7179
1006010468	mixed eosinophilbasophil adenoma
1006010476	DOID:7198
1006010484	DOID:7213
1006010492	DOID:7230
1006010500	DOID:7238
1006010508	DOID:7256
1006010516	DOID:7273
1006010524	DOID:7296
1006010532	DOID:731
1006010540	DOID:7324
1006010548	DOID:7335
1006010556	DOID:7351
1006010564	DOID:7363
1006010572	DOID:7381
1006010580	DOID:7398
1006010588	DOID:7410
1006010596	DOID:7429
1006010604	DOID:744
1006010612	DOID:746
1006010620	DOID:7471
1006010628	DOID:7483
1006010636	DOID:7498
1006010644	DOID:7506
1006010644	small intestinal Lcell glucagonlike peptide producing tumor
1006010652	DOID:7518
1006010660	DOID:7528
1006010668	DOID:7540
1006010676	DOID:7554
1006010684	DOID:757
1006010692	DOID:7581
1006010700	DOID:759
1006010708	DOID:7600
1006010708	infiltrating bladder lymphoepitheliomalike carcinoma
1006010716	DOID:7610
1006010724	DOID:7631
1006010732	DOID:764
1006010740	DOID:7656
1006010748	DOID:7676
1006010756	DOID:7685
1006010756	pancreatic noninvasive intraductal papillarymucinous carcinoma
1006010764	DOID:77
1006010764	gastrointestinal system disorder
1006010764	gastrointestinal system syndrome
1006010772	DOID:7712
1006010780	DOID:7725
1006010780	epilepsy with generalized tonicclonic seizures
1006010788	DOID:7736
1006010796	DOID:7754
1006010804	DOID:7786
1006010812	DOID:7806
1006010820	DOID:7817
1006010820	mixed astrocytomaependymomaoligodendroglioma
1006010828	DOID:7827
1006010836	DOID:7841
1006010844	DOID:786
1006010844	laryngeal disorder
1006010844	laryngeal syndrome
1006010852	DOID:7891
1006010860	DOID:7910
1006010868	DOID:7926
1006010876	DOID:7938
1006010884	DOID:7953
1006010892	DOID:7967
1006010892	lipidcell variant infiltrating bladder urothelial carcinoma
1006010900	DOID:7986
1006010908	DOID:8003
1006010916	DOID:8012
1006010924	DOID:8022
1006010932	DOID:8036
1006010940	DOID:8058
1006010948	DOID:8081
1006010956	DOID:8094
1006010964	DOID:8107
1006010972	DOID:8119
1006010972	anal canal Pagets disease
1006010972	anal canal Paget's disorder
1006010972	anal canal Paget's syndrome
1006010980	DOID:8133
1006010988	DOID:8146
1006010996	DOID:8160
1006011004	DOID:8178
1006011012	DOID:8194
1006011020	DOID:8205
1006011028	DOID:8222
1006011036	DOID:8230
1006011044	DOID:8246
1006011052	DOID:827
1006011060	DOID:8285
1006011068	DOID:83
1006011076	DOID:8329
1006011084	DOID:8339
1006011092	DOID:8354
1006011100	DOID:8376
1006011108	DOID:8392
1006011116	DOID:8408
1006011116	Meckels diverticulitis
1006011124	DOID:8419
1006011132	DOID:8433
1006011140	DOID:8443
1006011148	DOID:8452
1006011156	DOID:846
1006011164	DOID:8472
1006011172	DOID:8484
1006011172	maple bark strippers lung
1006011180	DOID:8493
1006011188	DOID:8502
1006011188	bullous skin disorder
1006011188	bullous skin syndrome
1006011196	DOID:8512
1006011204	DOID:8524
1006011212	DOID:8535
1006011220	DOID:8543
1006011220	Hodgkins lymphoma lymphocytichistiocytic predominance
1006011220	lymphocytic-histiocytic predominance Hodgkin's lymphoma
1006011228	DOID:8559
1006011236	DOID:8573
1006011244	DOID:8587
1006011252	DOID:8600
1006011260	DOID:8616
1006011260	Peyronies disease
1006011260	Peyronie's disorder
1006011260	Peyronie's syndrome
1006011268	DOID:8626
1006011276	DOID:8635
1006011284	DOID:8644
1006011292	DOID:8654
1006011292	Hodgkins lymphoma mixed cellularity
1006011292	mixed cellularity Hodgkin's lymphoma
1006011300	DOID:8664
1006011308	DOID:8677
1006011316	DOID:8690
1006011324	DOID:8704
1006011332	DOID:8729
1006011332	milkers nodule
1006011340	DOID:8743
1006011348	DOID:8757
1006011356	DOID:8768
1006011364	DOID:8785
1006011372	DOID:8802
1006011380	DOID:8820
1006011388	DOID:8838
1006011388	Hodgkins lymphoma nodular sclerosis
1006011388	nodular sclerosis Hodgkin's lymphoma
1006011396	DOID:8852
1006011404	DOID:8867
1006011412	DOID:8876
1006011420	DOID:890
1006011428	DOID:8914
1006011436	DOID:8924
1006011444	DOID:8932
1006011452	DOID:8946
1006011460	DOID:8962
1006011468	DOID:8978
1006011476	DOID:8992
1006011484	DOID:9008
1006011492	DOID:9021
1006011500	DOID:9040
1006011508	DOID:9053
1006011516	DOID:9065
1006011524	DOID:9078
1006011532	DOID:9092
1006011540	DOID:9108
1006011548	DOID:9120
1006011556	DOID:9138
1006011564	DOID:9150
1006011572	DOID:9164
1006011580	DOID:9181
1006011588	DOID:9195
1006011596	Barretts esophagus
1006011596	DOID:9206
1006011604	DOID:9222
1006011612	DOID:9240
1006011620	DOID:9253
1006011628	DOID:9265
1006011628	histidine metabolism disorder
1006011628	histidine metabolism syndrome
1006011636	DOID:9273
1006011644	DOID:9281
1006011652	DOID:9299
1006011660	DOID:9310
1006011668	DOID:9339
1006011676	DOID:9353
1006011684	DOID:9368
1006011692	DOID:9379
1006011700	DOID:9396
1006011708	DOID:9408
1006011716	DOID:9423
1006011724	DOID:9445
1006011732	DOID:9461
1006011740	DOID:9476
1006011740	Sheehan disease
1006011740	Sheehan disorder
1006011748	DOID:9499
1006011748	disseminated eosinophilic collagen disorder
1006011748	disseminated eosinophilic collagen syndrome
1006011756	DOID:9507
1006011764	DOID:9528
1006011772	DOID:9541
1006011780	DOID:9552
1006011788	DOID:9577
1006011796	DOID:9594
1006011804	DOID:9602
1006011812	DOID:963
1006011820	DOID:9649
1006011828	DOID:9669
1006011836	DOID:9697
1006011844	DOID:9717
1006011852	DOID:9726
1006011860	DOID:974
1006011860	upper respiratory tract disorder
1006011860	upper respiratory tract syndrome
1006011868	DOID:9749
1006011876	DOID:9766
1006011884	DOID:9776
1006011892	DOID:9790
1006011900	DOID:9805
1006011908	DOID:9818
1006011916	DOID:9827
1006011924	DOID:9839
1006011932	DOID:9849
1006011932	Menieres disease
1006011932	Meniere's disorder
1006011932	Meniere's syndrome
1006011940	DOID:9861
1006011948	DOID:9878
1006011956	DOID:9891
1006011964	DOID:9905
1006011972	DOID:9916
1006011980	DOID:9931
1006011980	WaterhouseFriderichsen syndrome
1006011980	Waterhouse-Friderichsen disease
1006011980	Waterhouse-Friderichsen disorder
1006011988	DOID:9943
1006011996	DOID:9957
1006012004	DOID:9973
1006012012	DOID:9987
1006012020	FOODON:00001046
1006012028	FOODON:00001158
1006012036	FOODON:00001257
1006012044	FOODON:00001684
1006012052	FOODON:00002071
1006012060	FOODON:00002244
1006012068	GENO:0000144
1006012076	GENO:0000893
1006012084	HP:0000078
1006012092	HP:0000152
1006012100	HP:0000234
1006012108	HP:0000274
1006012116	HP:0000364
1006012124	HP:0000504
1006012132	HP:0000554
1006012140	HP:0000648
1006012148	HP:0000759
1006012156	HP:0000818
1006012164	HP:0000926
1006012172	HP:0000969
1006012180	HP:0001022
1006012188	HP:0001249
1006012196	HP:0001322
1006012204	HP:0001396
1006012212	HP:0001581
1006012220	HP:0001697
1006012228	HP:0001880
1006012236	HP:0001933
1006012244	HP:0001967
1006012252	HP:0002060
1006012260	HP:0002099
1006012268	HP:0002157
1006012276	HP:0002360
1006012284	HP:0002648
1006012292	HP:0002718
1006012300	HP:0002814
1006012308	HP:0002970
1006012316	HP:0003125
1006012324	HP:0003307
1006012332	HP:0003498
1006012340	HP:0004297
1006012348	HP:0004323
1006012356	HP:0004340
1006012364	HP:0004372
1006012372	HP:0005339
1006012380	HP:0005832
1006012388	HP:0007367
1006012396	HP:0008055
1006012404	HP:0008905
1006012412	HP:0009804
1006012420	HP:0010468
1006012428	HP:0010917
1006012436	HP:0010993
1006012444	HP:0011024
1006012452	HP:0011122
1006012460	HP:0011314
1006012468	HP:0011368
1006012476	HP:0011793
1006012484	HP:0011873
1006012492	HP:0012369
1006012500	HP:0012575
1006012508	HP:0012758
1006012516	HP:0025142
1006012524	HP:0031064
1006012532	HP:0031704
1006012540	HP:0040290
1006012548	HP:0100255
1006012556	HP:0100547
1006012564	HP:0100851
1006012572	NCBITaxon:1003877
1006012580	NCBITaxon:10240
1006012588	NCBITaxon:10258
1006012596	NCBITaxon:10319
1006012604	NCBITaxon:10379
1006012612	NCBITaxon:106178
1006012620	NCBITaxon:11018
1006012628	NCBITaxon:11041
1006012636	NCBITaxon:11079
1006012644	NCBITaxon:11103
1006012652	NCBITaxon:11176
1006012660	NCBITaxon:11286
1006012668	NCBITaxon:11552
1006012676	NCBITaxon:11623
1006012684	NCBITaxon:116925
1006012692	NCBITaxon:118969
1006012700	NCBITaxon:119225
1006012708	NCBITaxon:12083
1006012716	NCBITaxon:121224
1006012724	NCBITaxon:123365
1006012732	NCBITaxon:12475
1006012740	NCBITaxon:1280
1006012748	NCBITaxon:1301
1006012756	NCBITaxon:13373
1006012764	NCBITaxon:136
1006012772	NCBITaxon:138950
1006012780	NCBITaxon:1437197
1006012788	NCBITaxon:147545
1006012796	NCBITaxon:1489843
1006012804	NCBITaxon:151341
1006012812	NCBITaxon:157
1006012820	NCBITaxon:160
1006012828	NCBITaxon:1643685
1006012836	NCBITaxon:1653394
1006012844	NCBITaxon:169440
1006012852	NCBITaxon:1717
1006012860	NCBITaxon:1763
1006012868	NCBITaxon:181550
1006012876	NCBITaxon:186623
1006012884	NCBITaxon:186820
1006012892	NCBITaxon:1912217
1006012900	NCBITaxon:1963758
1006012908	NCBITaxon:1980413
1006012916	NCBITaxon:1980471
1006012924	NCBITaxon:201174
1006012932	NCBITaxon:204429
1006012940	NCBITaxon:2082224
1006012948	NCBITaxon:222543
1006012956	NCBITaxon:235631
1006012964	NCBITaxon:2711
1006012972	NCBITaxon:27871
1006012980	NCBITaxon:28556
1006012988	NCBITaxon:29122
1006012996	NCBITaxon:29459
1006013004	NCBITaxon:299467
1006013012	NCBITaxon:314145
1006013020	NCBITaxon:32008
1006013028	NCBITaxon:32561
1006013036	NCBITaxon:33183
1006013044	NCBITaxon:33317
1006013052	NCBITaxon:33630
1006013060	NCBITaxon:33993
1006013068	NCBITaxon:34502
1006013076	NCBITaxon:34620
1006013084	NCBITaxon:35268
1006013084	Retrotranscribing viruses
1006013092	NCBITaxon:35789
1006013100	NCBITaxon:36330
1006013108	NCBITaxon:36827
1006013116	NCBITaxon:37296
1006013124	NCBITaxon:37727
1006013132	NCBITaxon:39087
1006013140	NCBITaxon:40005
1006013148	NCBITaxon:40674
1006013156	NCBITaxon:41705
1006013164	NCBITaxon:41937
1006013172	NCBITaxon:42415
1006013180	NCBITaxon:426455
1006013188	NCBITaxon:436492
1006013196	NCBITaxon:43801
1006013204	NCBITaxon:445
1006013212	NCBITaxon:4479
1006013220	NCBITaxon:452563
1006013228	NCBITaxon:4751
1006013236	NCBITaxon:485
1006013244	NCBITaxon:5039
1006013252	NCBITaxon:51031
1006013260	NCBITaxon:523089
1006013268	NCBITaxon:53477
1006013276	NCBITaxon:544448
1006013284	NCBITaxon:555406
1006013292	NCBITaxon:5598
1006013300	NCBITaxon:5654
1006013308	NCBITaxon:5722
1006013316	NCBITaxon:578835
1006013324	NCBITaxon:5811
1006013332	NCBITaxon:58839
1006013340	NCBITaxon:6032
1006013348	NCBITaxon:6178
1006013356	NCBITaxon:6197
1006013364	NCBITaxon:6208
1006013372	NCBITaxon:62323
1006013380	NCBITaxon:6250
1006013388	NCBITaxon:6274
1006013396	NCBITaxon:6310
1006013404	NCBITaxon:63419
1006013412	NCBITaxon:6448
1006013420	NCBITaxon:6681
1006013428	NCBITaxon:6692
1006013436	NCBITaxon:6854
1006013444	NCBITaxon:6937
1006013452	NCBITaxon:6943
1006013460	NCBITaxon:712
1006013468	NCBITaxon:715340
1006013476	NCBITaxon:716545
1006013484	NCBITaxon:72041
1006013492	NCBITaxon:724
1006013500	NCBITaxon:7511
1006013508	NCBITaxon:773
1006013516	NCBITaxon:780
1006013524	NCBITaxon:787
1006013532	NCBITaxon:79922
1006013540	NCBITaxon:8030
1006013548	NCBITaxon:813
1006013556	NCBITaxon:8457
1006013564	NCBITaxon:85819
1006013572	NCBITaxon:8976
1006013580	NCBITaxon:91061
1006013588	NCBITaxon:92088
1006013596	NCBITaxon:951
1006013604	NCBITaxon:99737
1006013612	OMIM:140600
1006013620	OMIM:177900
1006013628	OMIM:246300
1006013636	OMIM:300830
1006013636	susceptibility to Xlinked autism 4
1006013644	OMIM:604370
1006013644	susceptibility to familial breastovarian cancer 1
1006013644	susceptibility to hereditary breast-ovarian cancer 1
1006013652	OMIM:607507
1006013660	OMIM:607850
1006013668	OMIM:609048
1006013676	OMIM:610988
1006013684	OMIM:612269
1006013692	OMIM:612923
1006013700	OMIM:613029
1006013708	OMIM:613347
1006013716	OMIM:613711
1006013724	OMIM:614291
1006013724	susceptibility to familial breastovarian cancer 4
1006013724	susceptibility to hereditary breast-ovarian cancer 4
1006013732	OMIM:614847
1006013740	OMIM:615557
1006013748	OMIM:617349
1006013748	susceptibility to hereditary thoracic aortic aneurysm  11
1006013756	SO:0000007
1006013756	readpair
1006013764	PSEmotif
1006013764	SO:0000017
1006013772	RNAjunctionloop
1006013772	SO:0000026
1006013780	SO:0000034
1006013780	morpholinooligo
1006013788	SO:0000051
1006013796	SO:0000062
1006013796	deficientintrachromosomaltransposition
1006013804	SO:0000073
1006013804	fiveprimethreeprimeoverlap
1006013812	SO:0000081
1006013812	genearraymember
1006013820	SO:0000092
1006013820	ctgene
1006013828	SO:0000100
1006013828	endogenousretroviralgene
1006013836	SO:0000110
1006013836	sequencefeature
1006013844	SO:0000120
1006013844	proteincodingprimarytranscript
1006013852	SO:0000128
1006013852	genesilencedbyDNAmodification
1006013860	SO:0000136
1006013860	paternallyimprinted
1006013868	SO:0000145
1006013868	recodedcodon
1006013876	SO:0000153
1006013884	SO:0000162
1006013884	splicesite
1006013892	RNApolIIIpromoter
1006013892	SO:0000171
1006013900	SO:0000179
1006013900	cloneinsertstart
1006013908	SO:0000188
1006013916	SO:0000196
1006013916	fiveprimecodingexoncodingregion
1006013924	SO:0000204
1006013924	fiveprimeUTR
1006013932	SO:0000212
1006013932	argininetRNAprimarytranscript
1006013940	SO:0000220
1006013940	isoleucinetRNAprimarytranscript
1006013948	SO:0000228
1006013948	tryptophantRNAprimarytranscript
1006013956	SO:0000236
1006013964	SO:0000246
1006013972	SO:0000257
1006013972	aspartyltRNA
1006013980	SO:0000265
1006013980	lysyltRNA
1006013988	SO:0000273
1006013988	valyltRNA
1006013996	SO:0000281
1006013996	engineeredforeigngene
1006014004	SO:0000290
1006014004	dinucleotiderepeatmicrosatellitefeature
1006014012	SO:0000299
1006014012	specificrecombinationsite
1006014020	SO:0000312
1006014020	experimentallydetermined
1006014028	SO:0000320
1006014028	intronicspliceenhancer
1006014036	SO:0000328
1006014036	microarrayoligo
1006014044	SO:0000336
1006014052	SO:0000344
1006014052	spliceenhancer
1006014060	SO:0000352
1006014068	FRTflanked
1006014068	SO:0000361
1006014076	SO:0000370
1006014076	smallregulatoryncRNA
1006014084	DsrARNA
1006014084	SO:0000378
1006014092	RNasePRNA
1006014092	SO:0000386
1006014100	SO:0000394
1006014100	U4atacsnRNA
1006014108	SO:0000403
1006014108	U14snoRNA
1006014116	SO:0000412
1006014116	restrictionfragment
1006014124	SO:0000420
1006014124	fiveprimeterminalinvertedrepeat
1006014132	SO:0000428
1006014132	U5fiveprimeLTRregion
1006014140	SO:0000436
1006014148	SO:0000446
1006014148	UTRintron
1006014156	SO:0000455
1006014156	genewithmRNAwithframeshift
1006014164	SO:0000463
1006014164	encodesalternatelysplicedtranscripts
1006014172	SO:0000471
1006014180	SO:0000480
1006014180	tilingpathclone
1006014188	SO:0000488
1006014188	VDJJcluster
1006014196	SO:0000496
1006014196	fiveprimeDheptamer
1006014204	DDJJCcluster
1006014204	SO:0000506
1006014212	Jnonamer
1006014212	SO:0000514
1006014220	SO:0000522
1006014220	VVDJJcluster
1006014228	SO:0000530
1006014228	VDDJJcluster
1006014236	SO:0000538
1006014236	Vgenerecombinationfeature
1006014244	SO:0000547
1006014244	inversionderivedbipartiteduplication
1006014252	SO:0000556
1006014252	fiveprimeDrecombinationsignalsequence
1006014260	SO:0000564
1006014260	VDJJCcluster
1006014268	DJgenesegment
1006014268	SO:0000572
1006014276	SO:0000580
1006014276	methylationguidesnoRNAprimarytranscript
1006014284	SO:0000588
1006014284	autocatalyticallysplicedintron
1006014292	HACAboxsnoRNAprimarytranscript
1006014292	SO:0000596
1006014300	SO:0000609
1006014300	oligoUtail
1006014308	RNApolIIIpromotertype1
1006014308	SO:0000617
1006014316	SO:0000625
1006014324	SO:0000633
1006014324	monocistronicmRNA
1006014332	SO:0000641
1006014332	tetranucleotiderepeatmicrosatellitefeature
1006014340	SO:0000651
1006014340	largesubunitrRNA
1006014348	SO:0000659
1006014348	tmRNAencoding
1006014356	SO:0000669
1006014356	sequencerearrangementfeature
1006014364	SO:0000679
1006014364	noncanonicalfiveprimesplicesite
1006014372	SO:0000688
1006014372	goldenpath
1006014380	SO:0000696
1006014388	SO:0000704
1006014396	SO:0000712
1006014396	genewithtranscriptwithtranslationalframeshift
1006014404	SO:0000720
1006014404	foreigntransposableelement
1006014412	SO:0000728
1006014420	SO:0000736
1006014420	organellesequence
1006014428	SO:0000744
1006014428	chromoplastsequence
1006014436	SO:0000752
1006014436	genegroupregulatoryregion
1006014444	SO:0000768
1006014452	SO:0000776
1006014452	symbiosisisland
1006014460	SO:0000785
1006014460	clonedregion
1006014468	SO:0000799
1006014468	engineeredforeigntransposableelement
1006014476	SO:0000807
1006014476	engineeredtag
1006014484	SO:0000815
1006014484	minigene
1006014492	SO:0000823
1006014492	leucoplastchromosome
1006014500	SO:0000834
1006014500	maturetranscriptregion
1006014508	SO:0000842
1006014508	genecomponentregion
1006014516	SO:0000854
1006014516	paralogousregion
1006014524	SO:0000862
1006014524	cappedmRNA
1006014532	SO:0000870
1006014532	transspliced
1006014540	SO:0000878
1006014548	SO:0000886
1006014548	recodedbytranslationalbypass
1006014556	SO:0000894
1006014556	silencedbyDNAmodification
1006014564	SO:0000905
1006014572	SO:0000913
1006014572	clonedcDNAinsert
1006014580	SO:0000934
1006014580	miRNAtargetsite
1006014588	SO:0000943
1006014588	attBsite
1006014596	SO:0000951
1006014596	eukaryoticterminator
1006014604	SO:0000959
1006014604	linearsinglestrandedDNAchromosome
1006014612	SO:0000967
1006014612	circulardoublestrandedRNAchromosome
1006014620	SO:0000981
1006014620	rhodependentbacterialterminator
1006014628	SO:0000989
1006014628	classIIRNA
1006014636	SO:0000997
1006014636	genefragment
1006014644	SO:0001005
1006014644	lowcomplexityregion
1006014652	SO:0001013
1006014660	SO:0001022
1006014660	inversionbreakpoint
1006014668	SO:0001030
1006014676	SO:0001038
1006014676	extrachromosomalmobilegeneticelement
1006014684	IRLinvsite
1006014684	SO:0001046
1006014692	SO:0001058
1006014692	promotertargetingsequence
1006014700	SO:0001067
1006014700	polypeptidemotif
1006014708	SO:0001076
1006014708	membranepeptideloop
1006014716	SO:0001084
1006014716	nonterminalresidue
1006014724	SO:0001096
1006014724	polypeptidecopperioncontactsite
1006014732	SO:0001104
1006014732	catalyticresidue
1006014740	SO:0001112
1006014740	antiparallelbetastrand
1006014748	SO:0001120
1006014748	polypeptidenestmotif
1006014756	SO:0001128
1006014756	polypeptideturnmotif
1006014764	SO:0001136
1006014764	betaturnrighthandedtypeone
1006014772	SO:0001144
1006014772	stturnrighthandedtypeone
1006014780	SO:0001152
1006014780	betaturntypesixaone
1006014788	DMv3motif
1006014788	SO:0001160
1006014796	NDM3motif
1006014796	SO:0001168
1006014804	DHUloop
1006014804	SO:0001176
1006014812	SO:0001184
1006014820	SO:0001192
1006014828	SO:0001200
1006014828	negativesensessRNAviralsequence
1006014836	SO:0001208
1006014836	fiveprimeEST
1006014844	SO:0001216
1006014844	endonucleasesplicedintron
1006014852	SO:0001224
1006014852	genesilencedbyRNAinterference
1006014860	SO:0001232
1006014868	SO:0001240
1006014868	TSSregion
1006014876	SO:0001249
1006014876	fragmentassembly
1006014884	SO:0001257
1006014884	homingendonucleasebindingsite
1006014892	SO:0001265
1006014892	miRNAgene
1006014900	SO:0001274
1006014900	modifiedinosine
1006014908	SO:0001282
1006014908	fivemethylcytidine
1006014916	N4methylcytidine
1006014916	SO:0001290
1006014924	SO:0001298
1006014924	twoprimeOmethyladenosine
1006014932	SO:0001306
1006014932	twomethylthioN6threonylcarbamoyladenosine
1006014940	SO:0001314
1006014940	onetwoprimeOdimethyladenosine
1006014948	SO:0001322
1006014948	sevenaminomethylsevendeazaguanosine
1006014956	N2N22primeOtrimethylguanosine
1006014956	SO:0001330
1006014964	N27dimethylguanosine
1006014964	SO:0001338
1006014972	SO:0001346
1006014972	fivetwoprimeOdimethyluridine
1006014980	SO:0001354
1006014980	fivehydroxyuridine
1006014988	SO:0001362
1006014988	fivemethoxycarbonylmethyltwothiouridine
1006014996	SO:0001370
1006014996	fivecarboxymethylaminomethyltwoprimeOmethyluridine
1006015004	SO:0001378
1006015004	fivetaurinomethyluridine
1006015012	SO:0001386
1006015012	modifiedglycine
1006015020	SO:0001394
1006015020	modifiedLglutamine
1006015028	SO:0001402
1006015028	modifiedLselenocysteine
1006015036	SO:0001410
1006015036	experimentalfeature
1006015044	SO:0001418
1006015044	transcribedfragment
1006015052	SO:0001426
1006015052	polymerasesynthesisread
1006015060	SO:0001436
1006015068	SO:0001444
1006015076	SO:0001452
1006015084	SO:0001460
1006015084	insulatorbindingsite
1006015092	SO:0001468
1006015092	threeprimeRST
1006015100	SO:0001476
1006015100	naturalplasmid
1006015108	SO:0001484
1006015108	Xelementcombinatorialrepeat
1006015116	SO:0001492
1006015116	intronicregulatoryregion
1006015124	SO:0001500
1006015124	heritablephenotypicmarker
1006015132	SO:0001508
1006015132	alterationattribute
1006015140	SO:0001516
1006015148	SO:0001524
1006015148	chromosomallyaberrantgenome
1006015156	SO:0001532
1006015156	recombinationsignalsequence
1006015164	SO:0001540
1006015164	leveloftranscriptvariant
1006015172	SO:0001548
1006015172	increasedtranscriptstabilityvariant
1006015180	SO:0001556
1006015180	increasedtranslationalproductlevel
1006015188	SO:0001564
1006015188	genevariant
1006015196	SO:0001572
1006015196	exonlossvariant
1006015204	SO:0001582
1006015204	initiatorcodonvariant
1006015212	SO:0001592
1006015212	minus1frameshiftvariant
1006015220	SO:0001600
1006015220	complex3Dstructuralvariant
1006015228	SO:0001608
1006015228	nonconservativeaminoacidsubstitution
1006015236	SO:0001616
1006015236	polypeptidefusion
1006015244	3primeUTRvariant
1006015244	SO:0001624
1006015252	5KBdownstreamvariant
1006015252	SO:0001633
1006015260	SO:0001641
1006015260	lincRNAgene
1006015268	SO:0001649
1006015268	nestedrepeat
1006015276	SO:0001659
1006015276	promoterelement
1006015284	DCESIII
1006015284	SO:0001667
1006015292	Aboxtype1
1006015292	SO:0001675
1006015300	SO:0001683
1006015300	sequencemotif
1006015308	SO:0001691
1006015308	bluntendrestrictionenzymecleavagesite
1006015316	SO:0001699
1006015316	dCAPSprimer
1006015324	H3K9trimethylationsite
1006015324	SO:0001707
1006015332	SO:0001715
1006015340	H3K36trimethylationsite
1006015340	SO:0001724
1006015348	H3K27methylationsite
1006015348	SO:0001732
1006015356	SO:0001740
1006015356	genewithstartcodonCUG
1006015364	SL3acceptorsite
1006015364	SO:0001748
1006015372	SL11acceptorsite
1006015372	SO:0001756
1006015380	SO:0001764
1006015380	uniquevariant
1006015388	SO:0001772
1006015388	diseasecausingvariant
1006015396	SO:0001780
1006015396	populationspecificvariant
1006015404	SO:0001789
1006015404	matingtyperegion
1006015412	SO:0001797
1006015412	centromericrepeat
1006015420	SO:0001805
1006015420	destructionbox
1006015428	SO:0001813
1006015428	vacuolarsortingsignal
1006015436	SO:0001821
1006015436	inframeinsertion
1006015444	SO:0001829
1006015444	mRNAcontig
1006015452	SO:0001837
1006015452	mobileelementinsertion
1006015460	SO:0001845
1006015468	SO:0001853
1006015468	androgenresponseelement
1006015476	SO:0001861
1006015476	sterolregulatoryelement
1006015484	SO:0001869
1006015484	functionalcandidategene
1006015492	SO:0001877
1006015492	lncRNA
1006015500	SO:0001885
1006015500	TFBStranslocation
1006015508	SO:0001893
1006015508	transcriptablation
1006015516	AACCCTbox
1006015516	SO:0001901
1006015524	SO:0001910
1006015524	frameshifttruncation
1006015532	5methylcytosine
1006015532	SO:0001918
1006015540	SO:0001926
1006015540	antiARRET
1006015548	SO:0001934
1006015548	monomericrepeat
1006015556	H2BK20acetylationsite
1006015556	SO:0001942
1006015564	H4K4trimethylationsite
1006015564	SO:0001950
1006015572	SO:0001959
1006015572	TCTmotif
1006015580	8oxoadenine
1006015580	SO:0001967
1006015588	SO:0001975
1006015588	fiveprimestickyendrestrictionenzymecleavagesite
1006015596	5primeUTRprematurestartcodonvariant
1006015596	SO:0001983
1006015604	SO:0001991
1006015604	consensusAFLPfragment
1006015612	SO:0001999
1006015612	matingtyperegionmotif
1006015620	SO:0002008
1006015620	rareaminoacidvariant
1006015628	3primeUTRelongation
1006015628	SO:0002016
1006015636	SO:0002024
1006015636	Wregion
1006015644	SO:0002032
1006015652	SO:0002040
1006015652	vaultRNAprimarytranscript
1006015660	SO:0002048
1006015660	disabledreadingframe
1006015668	SO:0002056
1006015668	intronicsplicingsilencer
1006015676	SO:0002065
1006015676	SVAinsertion
1006015684	SO:0002073
1006015684	nosequencealteration
1006015692	SO:0002081
1006015692	incompletetranscriptCDS
1006015700	3primeUTRexonvariant
1006015700	SO:0002089
1006015708	SO:0002097
1006015708	vertebrateimmunesystempseudogene
1006015716	SO:0002105
1006015716	translatedprocessedpseudogene
1006015724	SO:0002113
1006015724	lncRNAwithretainedintron
1006015732	SO:0002122
1006015732	immunoglobulingene
1006015740	NSDtranscript
1006015740	SO:0002130
1006015748	SO:0002138
1006015748	predictedtranscript
1006015756	H2AZK7acetylationsite
1006015756	SO:0002146
1006015764	SO:0002154
1006015764	mitoticrecombinationregion
1006015772	SO:0002162
1006015772	shorttandemrepeatexpansion
1006015780	SO:0002170
1006015780	splicedonorregionvariant
1006015788	SNVartifact
1006015788	SO:0002178
1006015796	SO:0002186
1006015796	mutationalhotspot
1006015804	SO:0002194
